worker_id,full_name,phone,email,city,locality,category,user_zone,worker_zone,available,weekly_gigs,rating,completed_jobs,acceptance_rate,cancellation_rate,response_minutes,price,budget,distance_km,successful_booking
925,Sanjay Kumar,+919192754002,worker925@kaushalkonnect.in,Noida,Sector 50,Plumbing,Noida,Noida,1,16,4.15,177,0.89,0.05,51,440,1108,2.9,0
926,Yash Saini,+916020704723,worker926@kaushalkonnect.in,Noida,Sector 137,Plumbing,Noida,Noida,0,5,3.7,228,0.78,0.18,36,656,1420,13.2,0
927,Mohit Jain,+916662095378,worker927@kaushalkonnect.in,Greater Noida,Knowledge Park,Plumbing,Greater Noida,Greater Noida,1,12,3.95,315,0.98,0.2,10,728,810,1.5,0
928,Kavita Ali,+917269578254,worker928@kaushalkonnect.in,Greater Noida,Alpha 1,Plumbing,Greater Noida,Greater Noida,1,14,4.36,23,0.8,0.15,28,662,1619,5.5,0
929,Ashish Singh,+918753442059,worker929@kaushalkonnect.in,Ghaziabad,Indirapuram,Home Cleaning,Ghaziabad,Ghaziabad,1,8,3.89,132,0.97,0.08,77,403,778,12.0,0
930,Aman Bansal,+917573771292,worker930@kaushalkonnect.in,Ghaziabad,Vaishali,Painting,Ghaziabad,Ghaziabad,0,11,4.65,506,0.87,0.06,103,590,3918,12.2,0
931,Arjun Singh,+916805075393,worker931@kaushalkonnect.in,Ghaziabad,Kaushambi,Plumbing,Ghaziabad,Ghaziabad,1,17,4.7,560,0.82,0.03,112,417,740,5.4,0
932,Deepika Malhotra,+918005650442,worker932@kaushalkonnect.in,Gurugram,Sector 14,Painting,Gurugram,Gurugram,1,2,4.11,361,0.87,0.1,73,390,3536,0.8,1
933,Vivek Rao,+917117231937,worker933@kaushalkonnect.in,Gurugram,Sector 56,Painting,Gurugram,Gurugram,1,10,3.62,616,0.99,0.13,53,641,3232,7.7,0
934,Sameer Bhatia,+918396713267,worker934@kaushalkonnect.in,Gurugram,DLF Phase 3,Electrical,Gurugram,Gurugram,1,5,4.75,234,0.92,0.01,55,587,1070,7.8,1
935,Rakesh Chaudhary,+918548295993,worker935@kaushalkonnect.in,Faridabad,Sector 15,Plumbing,Faridabad,Faridabad,1,3,4.57,282,0.97,0.08,54,479,1602,13.0,0
936,Aditi Khan,+916039212156,worker936@kaushalkonnect.in,Faridabad,Sector 21,Carpentry,Faridabad,Faridabad,1,10,4.16,70,0.75,0.05,69,462,1527,1.7,0
937,Riya Kumar,+917307355279,worker937@kaushalkonnect.in,Delhi,Laxmi Nagar,Electrical,East,East,0,5,4.09,451,0.78,0.09,60,796,1589,3.8,1
938,Ankit Iyer,+919144582522,worker938@kaushalkonnect.in,Delhi,Preet Vihar,Carpentry,East,East,1,12,4.3,607,0.88,0.13,28,786,4292,8.2,0
939,Rohit Yadav,+919662786951,worker939@kaushalkonnect.in,Delhi,Rohini,Electrical,North,North,1,7,3.86,611,0.75,0.09,53,569,2584,9.2,0
940,Neeraj Sharma,+916981194855,worker940@kaushalkonnect.in,Delhi,Pitampura,Carpentry,North,North,1,5,3.81,245,0.91,0.05,63,734,2031,4.4,0
941,Akash Bansal,+919348813674,worker941@kaushalkonnect.in,Delhi,Dwarka,Appliance Repair,West,West,1,14,4.39,447,0.82,0.04,26,593,3535,6.3,1
942,Ravi Jain,+917859768754,worker942@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,14,4.31,379,0.83,0.13,26,749,3549,9.8,1
943,Anjali Kumar,+917990151385,worker943@kaushalkonnect.in,Delhi,Saket,Carpentry,South,South,0,3,3.45,66,0.88,0.14,10,795,1018,5.1,1
944,Deepak Chauhan,+916258486662,worker944@kaushalkonnect.in,Delhi,Malviya Nagar,Appliance Repair,South,South,1,11,4.15,310,0.9,0.08,37,761,3326,6.0,1
945,Suman Tripathi,+918572096892,worker945@kaushalkonnect.in,Delhi,Karol Bagh,Appliance Repair,Central,Central,1,9,4.13,376,0.9,0.1,46,975,1345,3.7,1
946,Shivam Khan,+917645874921,worker946@kaushalkonnect.in,Delhi,Rajouri Garden,Plumbing,West,West,1,7,4.28,500,0.82,0.01,57,738,785,6.2,1
947,Deepak Rao,+916816372626,worker947@kaushalkonnect.in,Noida,Sector 62,Painting,Noida,Noida,0,6,4.12,16,0.92,0.13,26,604,1210,9.2,1
948,Sonu Kohli,+916765407904,worker948@kaushalkonnect.in,Noida,Sector 18,Appliance Repair,Noida,Noida,1,8,4.5,196,0.97,0.08,62,903,4746,1.9,0
949,Yogesh Ali,+917743318695,worker949@kaushalkonnect.in,Noida,Sector 50,Painting,Noida,Noida,0,4,4.08,301,0.79,0.19,125,525,1486,13.1,0
950,Aarav Patel,+917371075847,worker950@kaushalkonnect.in,Noida,Sector 137,Carpentry,Noida,Noida,1,9,4.33,539,0.9,0.06,85,764,3121,2.8,1
951,Neeraj Arora,+919482755803,worker951@kaushalkonnect.in,Greater Noida,Knowledge Park,Carpentry,Greater Noida,Greater Noida,0,11,5.0,519,0.8,0.07,32,891,4137,8.0,1
952,Manish Saini,+917364068498,worker952@kaushalkonnect.in,Greater Noida,Alpha 1,Plumbing,Greater Noida,Greater Noida,1,10,3.81,417,0.88,0.12,48,640,1304,14.7,0
953,Vikram Saini,+917901880694,worker953@kaushalkonnect.in,Ghaziabad,Indirapuram,Home Cleaning,Ghaziabad,Ghaziabad,1,9,4.18,626,0.88,0.1,81,337,1174,4.9,1
954,Anmol Ghosh,+919061871303,worker954@kaushalkonnect.in,Ghaziabad,Vaishali,Appliance Repair,Ghaziabad,Ghaziabad,1,4,5.0,198,0.82,0.03,25,594,2186,8.1,0
955,Suraj Srivastava,+916870420345,worker955@kaushalkonnect.in,Ghaziabad,Kaushambi,Carpentry,Ghaziabad,Ghaziabad,1,1,4.29,316,0.9,0.07,20,671,855,1.5,1
956,Suman Arora,+916281594469,worker956@kaushalkonnect.in,Gurugram,Sector 14,Carpentry,Gurugram,Gurugram,0,9,4.48,29,0.8,0.1,35,857,3576,2.4,1
957,Ankit Wadhwa,+919607407966,worker957@kaushalkonnect.in,Gurugram,Sector 56,Carpentry,Gurugram,Gurugram,0,10,4.71,598,0.91,0.13,63,562,2715,9.2,0
958,Sanjay Patel,+918943623415,worker958@kaushalkonnect.in,Gurugram,DLF Phase 3,Carpentry,Gurugram,Gurugram,1,11,3.7,472,0.86,0.12,52,886,1437,13.5,1
959,Sachin Nair,+916364041397,worker959@kaushalkonnect.in,Faridabad,Sector 15,Plumbing,Faridabad,Faridabad,1,11,3.91,356,0.95,0.06,83,613,1298,14.3,1
960,Divya Yadav,+918322449615,worker960@kaushalkonnect.in,Faridabad,Sector 21,Electrical,Faridabad,Faridabad,1,8,4.16,120,0.91,0.03,77,529,1609,0.9,1
961,Anjali Qureshi,+916932510823,worker961@kaushalkonnect.in,Delhi,Laxmi Nagar,Painting,East,East,0,11,4.18,444,0.77,0.18,79,469,1977,6.5,1
962,Ankit Verma,+918207356636,worker962@kaushalkonnect.in,Delhi,Preet Vihar,Electrical,East,East,0,11,3.47,240,0.99,0.12,68,516,1653,14.6,1
963,Siddharth Bansal,+916434289988,worker963@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,1,6,3.59,588,0.72,0.11,57,384,2196,0.8,0
964,Yogesh Chaudhary,+916276432014,worker964@kaushalkonnect.in,Delhi,Pitampura,Home Cleaning,North,North,1,14,3.99,647,0.85,0.12,45,322,841,12.7,0
965,Pooja Rawat,+916615895679,worker965@kaushalkonnect.in,Delhi,Dwarka,Electrical,West,West,1,4,4.55,563,0.99,0.01,30,792,1946,5.6,1
966,Suman Reddy,+918992124089,worker966@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,5,4.25,239,0.85,0.12,10,829,4984,11.5,0
967,Aarav Khan,+917147626018,worker967@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,1,2,4.87,258,0.79,0.04,39,677,2487,2.6,1
968,Anil Nair,+918447877096,worker968@kaushalkonnect.in,Delhi,Malviya Nagar,Plumbing,South,South,1,9,4.31,266,0.76,0.03,62,638,1204,9.8,1
969,Riya Ghosh,+917713094247,worker969@kaushalkonnect.in,Delhi,Karol Bagh,Home Cleaning,Central,Central,1,14,4.31,19,0.94,0.11,70,451,1731,10.8,1
970,Neha Khan,+917816227044,worker970@kaushalkonnect.in,Delhi,Rajouri Garden,Painting,West,West,1,8,3.81,491,0.97,0.12,10,475,2631,3.5,0
971,Sakshi Negi,+919917177388,worker971@kaushalkonnect.in,Noida,Sector 62,Plumbing,Noida,Noida,1,11,4.29,636,0.74,0.03,13,570,1920,14.2,0
972,Vinay Patel,+917050800554,worker972@kaushalkonnect.in,Noida,Sector 18,Electrical,Noida,Noida,1,6,3.91,194,0.99,0.15,96,592,2670,11.8,1
973,Kunal Pandey,+918276118444,worker973@kaushalkonnect.in,Noida,Sector 50,Home Cleaning,Noida,Noida,1,7,3.87,324,0.97,0.09,24,373,934,7.1,0
974,Deepika Mehta,+918227426713,worker974@kaushalkonnect.in,Noida,Sector 137,Home Cleaning,Noida,Noida,1,2,4.14,245,0.9,0.18,42,447,1406,6.1,1
975,Yogesh Nair,+918579360877,worker975@kaushalkonnect.in,Greater Noida,Knowledge Park,Appliance Repair,Greater Noida,Greater Noida,1,13,3.86,368,0.82,0.1,33,454,1507,8.9,1
976,Priya Shah,+917701946984,worker976@kaushalkonnect.in,Greater Noida,Alpha 1,Carpentry,Greater Noida,Greater Noida,1,20,5.0,193,0.86,0.2,17,739,3296,14.2,1
977,Pradeep Menon,+916890274436,worker977@kaushalkonnect.in,Ghaziabad,Indirapuram,Painting,Ghaziabad,Ghaziabad,1,7,4.53,64,0.93,0.07,109,637,1636,10.3,1
978,Pankaj Chauhan,+916233955951,worker978@kaushalkonnect.in,Ghaziabad,Vaishali,Carpentry,Ghaziabad,Ghaziabad,1,9,3.49,408,0.99,0.12,29,884,3994,10.5,0
979,Kunal Sood,+916760070994,worker979@kaushalkonnect.in,Ghaziabad,Kaushambi,Home Cleaning,Ghaziabad,Ghaziabad,1,10,4.78,644,0.87,0.12,42,421,1460,6.6,1
980,Riya Ansari,+916068851683,worker980@kaushalkonnect.in,Gurugram,Sector 14,Painting,Gurugram,Gurugram,1,6,4.29,475,0.88,0.1,11,521,2281,10.8,1
981,Ashish Roy,+917270188546,worker981@kaushalkonnect.in,Gurugram,Sector 56,Home Cleaning,Gurugram,Gurugram,1,6,4.84,144,0.89,0.08,78,391,1732,1.4,0
982,Kavita Nair,+919238485296,worker982@kaushalkonnect.in,Gurugram,DLF Phase 3,Home Cleaning,Gurugram,Gurugram,0,6,4.28,271,0.76,0.11,29,359,573,4.0,1
983,Akash Dutta,+918859313508,worker983@kaushalkonnect.in,Faridabad,Sector 15,Electrical,Faridabad,Faridabad,1,5,4.42,26,0.96,0.03,51,766,751,1.8,1
984,Arjun Sharma,+916648309975,worker984@kaushalkonnect.in,Faridabad,Sector 21,Appliance Repair,Faridabad,Faridabad,1,4,4.47,292,0.87,0.08,29,496,834,1.7,0
985,Anjali Das,+916898035176,worker985@kaushalkonnect.in,Delhi,Laxmi Nagar,Home Cleaning,East,East,1,14,4.26,25,0.84,0.01,49,373,1463,6.4,1
986,Sunil Nair,+917839015437,worker986@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,10,4.46,456,0.91,0.01,73,620,3807,7.5,1
987,Mohit Mehta,+917185263747,worker987@kaushalkonnect.in,Delhi,Rohini,Appliance Repair,North,North,0,15,3.78,135,0.96,0.08,54,642,2290,2.9,1
988,Vinay Das,+917613790920,worker988@kaushalkonnect.in,Delhi,Pitampura,Painting,North,North,1,6,4.1,121,0.88,0.11,66,565,1574,3.6,0
989,Shreya Naidu,+916530977379,worker989@kaushalkonnect.in,Delhi,Dwarka,Painting,West,West,1,13,4.19,25,0.94,0.13,80,557,3391,10.5,0
990,Aman Dutta,+918572594693,worker990@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,13,4.42,393,0.9,0.18,42,855,2835,12.5,1
991,Kavita Sharma,+916072456734,worker991@kaushalkonnect.in,Delhi,Saket,Appliance Repair,South,South,1,13,4.08,25,0.95,0.12,62,709,1031,1.7,1
992,Shivam Verma,+917794093156,worker992@kaushalkonnect.in,Delhi,Malviya Nagar,Plumbing,South,South,1,2,4.94,341,0.96,0.09,26,641,1090,8.9,1
993,Ankit Kumar,+919871380233,worker993@kaushalkonnect.in,Delhi,Karol Bagh,Carpentry,Central,Central,1,6,4.14,214,0.76,0.12,158,765,4200,3.8,1
994,Suman Bisht,+916987613186,worker994@kaushalkonnect.in,Delhi,Rajouri Garden,Carpentry,West,West,1,7,4.66,498,0.93,0.06,70,837,1336,4.6,0
995,Priya Saxena,+919057637587,worker995@kaushalkonnect.in,Noida,Sector 62,Plumbing,Noida,Noida,1,2,5.0,331,0.86,0.08,65,479,2213,2.6,1
996,Shivam Qureshi,+917554625408,worker996@kaushalkonnect.in,Noida,Sector 18,Electrical,Noida,Noida,1,8,4.45,338,0.84,0.01,75,595,2470,11.5,1
997,Akash Reddy,+917201362006,worker997@kaushalkonnect.in,Noida,Sector 50,Electrical,Noida,Noida,1,11,3.72,92,0.93,0.09,81,423,2727,6.9,0
998,Yogesh Agarwal,+918999906131,worker998@kaushalkonnect.in,Noida,Sector 137,Carpentry,Noida,Noida,1,10,4.21,297,0.95,0.17,30,537,4444,7.5,1
999,Vinay Shah,+917500995859,worker999@kaushalkonnect.in,Greater Noida,Knowledge Park,Painting,Greater Noida,Greater Noida,1,10,4.27,627,0.89,0.08,75,572,3153,14.2,0
1000,Riya Sharma,+918287557575,worker1000@kaushalkonnect.in,Greater Noida,Alpha 1,Appliance Repair,Greater Noida,Greater Noida,0,12,4.05,405,0.94,0.01,26,575,1199,2.8,1
1001,Pankaj Ghosh,+919389492410,worker1001@kaushalkonnect.in,Ghaziabad,Indirapuram,Plumbing,Ghaziabad,Ghaziabad,1,13,4.24,268,0.83,0.02,34,749,1613,3.8,1
1002,Ankit Qureshi,+918750387791,worker1002@kaushalkonnect.in,Ghaziabad,Vaishali,Home Cleaning,Ghaziabad,Ghaziabad,1,5,4.73,115,0.85,0.12,91,437,1521,4.9,1
