booking_id,worker_id,customer_id,category,user_zone,budget,status,created_at,customer_name,customer_phone,customer_email
942,475,44,Carpentry,Gurugram,2822,completed,2026-07-26T13:05:47.373892+00:00,Siddharth Wadhwa,+916092012396,customer44@kaushalkonnect.in
943,33,381,Appliance Repair,Delhi,1955,requested,2026-08-08T15:47:13.373892+00:00,Gaurav Shah,+918155868243,customer381@kaushalkonnect.in
944,697,83,Appliance Repair,Ghaziabad,3240,requested,2026-08-21T04:14:01.373892+00:00,Kavita Dutta,+919247075319,customer83@kaushalkonnect.in
945,331,498,Plumbing,Delhi,1346,booked,2026-09-05T09:29:55.373892+00:00,Shreya Thakur,+918616624771,customer498@kaushalkonnect.in
946,526,57,Plumbing,Delhi,991,booked,2026-06-28T19:45:27.373892+00:00,Deepika Bisht,+916828376318,customer57@kaushalkonnect.in
947,992,216,Plumbing,Noida,1548,requested,2026-06-25T20:34:22.373892+00:00,Mohit Rao,+918547854797,customer216@kaushalkonnect.in
948,791,241,Carpentry,Delhi,1900,requested,2026-07-19T00:02:13.373892+00:00,Raj Sharma,+917385386091,customer241@kaushalkonnect.in
949,5,402,Painting,Noida,2483,completed,2026-09-05T10:04:40.373892+00:00,Ananya Mishra,+917127061635,customer402@kaushalkonnect.in
950,641,197,Painting,Gurugram,1113,completed,2026-07-04T20:24:57.373892+00:00,Vikram Jain,+916471203455,customer197@kaushalkonnect.in
951,175,435,Appliance Repair,Delhi,1878,booked,2026-08-17T14:36:49.373892+00:00,Shreya Negi,+917096878396,customer435@kaushalkonnect.in
952,793,552,Painting,Faridabad,1208,completed,2026-07-21T10:12:22.373892+00:00,Pooja Mehta,+919234241091,customer552@kaushalkonnect.in
953,310,320,Home Cleaning,Delhi,653,cancelled,2026-07-07T09:59:05.373892+00:00,Priya Roy,+918406845780,customer320@kaushalkonnect.in
954,780,346,Carpentry,Ghaziabad,1688,booked,2026-08-10T07:46:06.373892+00:00,Sanjay Dutta,+918669262572,customer346@kaushalkonnect.in
955,143,235,Home Cleaning,Faridabad,1421,completed,2026-08-22T14:52:12.373892+00:00,Riya Yadav,+919039067099,customer235@kaushalkonnect.in
956,23,139,Carpentry,Noida,2103,booked,2026-07-20T12:39:27.373892+00:00,Pankaj Yadav,+917921063078,customer139@kaushalkonnect.in
957,223,558,Painting,Delhi,1213,rejected,2026-06-24T02:00:32.373892+00:00,Vikram Dutta,+918615549552,customer558@kaushalkonnect.in
958,159,442,Carpentry,Delhi,1534,cancelled,2026-09-09T15:22:50.373892+00:00,Shivam Saini,+918743728340,customer442@kaushalkonnect.in
959,189,171,Plumbing,Greater Noida,1439,completed,2026-07-10T17:37:39.373892+00:00,Deepika Patel,+917590139016,customer171@kaushalkonnect.in
960,398,30,Painting,Noida,1779,requested,2026-07-03T19:59:48.373892+00:00,Yash Chaudhary,+916131415788,customer30@kaushalkonnect.in
961,160,541,Painting,Delhi,3053,requested,2026-08-25T07:30:37.373892+00:00,Kunal Menon,+916011797175,customer541@kaushalkonnect.in
962,384,2,Plumbing,Delhi,1248,booked,2026-09-04T04:15:31.373892+00:00,Gaurav Rawat,+916076029990,customer2@kaushalkonnect.in
963,763,459,Electrical,Ghaziabad,1889,completed,2026-08-20T17:24:17.373892+00:00,Kunal Kohli,+916675992343,customer459@kaushalkonnect.in
964,172,105,Painting,Ghaziabad,1987,requested,2026-08-14T03:18:27.373892+00:00,Sonam Pandey,+917712321716,customer105@kaushalkonnect.in
965,532,547,Home Cleaning,Greater Noida,689,completed,2026-06-21T02:44:20.373892+00:00,Naman Bhatia,+916004513153,customer547@kaushalkonnect.in
966,208,193,Electrical,Greater Noida,1151,booked,2026-06-16T16:06:47.373892+00:00,Deepika Jain,+916301811997,customer193@kaushalkonnect.in
967,488,191,Painting,Faridabad,1233,booked,2026-07-26T09:11:23.373892+00:00,Bhavna Roy,+919797236280,customer191@kaushalkonnect.in
968,255,249,Electrical,Gurugram,2256,completed,2026-08-20T08:26:42.373892+00:00,Manish Thakur,+919039698984,customer249@kaushalkonnect.in
969,430,133,Electrical,Delhi,890,booked,2026-08-11T06:41:51.373892+00:00,Sunil Chauhan,+917926050435,customer133@kaushalkonnect.in
970,755,120,Home Cleaning,Greater Noida,751,requested,2026-09-07T04:44:40.373892+00:00,Arnav Saini,+917278996768,customer120@kaushalkonnect.in
971,795,543,Painting,Faridabad,2689,requested,2026-09-09T06:14:21.373892+00:00,Ayush Gupta,+917885975259,customer543@kaushalkonnect.in
972,206,416,Appliance Repair,Gurugram,1069,rejected,2026-06-14T13:51:23.373892+00:00,Karan Naidu,+919385092003,customer416@kaushalkonnect.in
973,870,576,Plumbing,Noida,1376,booked,2026-07-20T21:10:52.373892+00:00,Aditi Sheikh,+918081155522,customer576@kaushalkonnect.in
974,770,266,Painting,Delhi,1736,requested,2026-08-07T18:10:55.373892+00:00,Raj Gupta,+919811832495,customer266@kaushalkonnect.in
975,598,432,Carpentry,Gurugram,1422,booked,2026-08-10T04:28:59.373892+00:00,Ankit Rana,+917830061145,customer432@kaushalkonnect.in
976,846,293,Electrical,Gurugram,1335,booked,2026-07-18T06:18:19.373892+00:00,Isha Mehta,+918793003230,customer293@kaushalkonnect.in
977,563,424,Electrical,Greater Noida,1036,requested,2026-08-22T12:14:25.373892+00:00,Ananya Arora,+917773059011,customer424@kaushalkonnect.in
978,798,596,Appliance Repair,Ghaziabad,1296,booked,2026-07-10T13:03:25.373892+00:00,Siddharth Malhotra,+919932783376,customer596@kaushalkonnect.in
979,543,42,Plumbing,Noida,600,requested,2026-06-16T13:36:01.373892+00:00,Ananya Verma,+917337246396,customer42@kaushalkonnect.in
980,566,213,Painting,Gurugram,1288,booked,2026-08-07T10:44:05.373892+00:00,Ayush Pandey,+918315183022,customer213@kaushalkonnect.in
981,120,317,Carpentry,Gurugram,1209,cancelled,2026-08-09T22:03:24.373892+00:00,Vivek Patel,+917140868405,customer317@kaushalkonnect.in
982,865,540,Appliance Repair,Delhi,2123,requested,2026-06-27T02:31:11.373892+00:00,Neha Ansari,+917265230882,customer540@kaushalkonnect.in
983,940,184,Carpentry,Faridabad,2246,completed,2026-08-30T17:31:07.373892+00:00,Vikram Sood,+919686312008,customer184@kaushalkonnect.in
984,74,547,Plumbing,Greater Noida,1049,booked,2026-09-01T15:34:01.373892+00:00,Naman Bhatia,+916004513153,customer547@kaushalkonnect.in
985,250,513,Home Cleaning,Noida,1520,requested,2026-08-23T13:17:55.373892+00:00,Yogesh Arora,+917492716523,customer513@kaushalkonnect.in
986,568,171,Plumbing,Greater Noida,1417,requested,2026-08-08T06:09:50.373892+00:00,Deepika Patel,+917590139016,customer171@kaushalkonnect.in
987,103,545,Carpentry,Gurugram,892,requested,2026-06-17T12:14:45.373892+00:00,Mohit Bhatia,+919598220397,customer545@kaushalkonnect.in
988,47,327,Electrical,Gurugram,2158,completed,2026-07-13T19:26:57.373892+00:00,Isha Rao,+916865397947,customer327@kaushalkonnect.in
989,215,169,Plumbing,Noida,2042,booked,2026-06-14T18:20:18.373892+00:00,Pradeep Verma,+916030661833,customer169@kaushalkonnect.in
990,134,558,Appliance Repair,Delhi,1676,requested,2026-09-05T05:03:37.373892+00:00,Vikram Dutta,+918615549552,customer558@kaushalkonnect.in
991,58,149,Carpentry,Delhi,1487,cancelled,2026-07-04T01:42:32.373892+00:00,Aditi Ali,+918867534749,customer149@kaushalkonnect.in
992,884,306,Appliance Repair,Gurugram,3209,booked,2026-08-11T19:24:04.373892+00:00,Kavita Khanna,+918619490253,customer306@kaushalkonnect.in
993,529,424,Appliance Repair,Greater Noida,1263,completed,2026-08-20T23:34:19.373892+00:00,Ananya Arora,+917773059011,customer424@kaushalkonnect.in
994,851,355,Plumbing,Delhi,1634,requested,2026-06-26T02:22:37.373892+00:00,Rahul Saini,+919852992624,customer355@kaushalkonnect.in
995,70,470,Plumbing,Faridabad,1338,requested,2026-07-19T18:28:22.373892+00:00,Suraj Arora,+917135380431,customer470@kaushalkonnect.in
996,381,220,Carpentry,Delhi,1564,requested,2026-08-26T03:41:19.373892+00:00,Mohit Tripathi,+916920881774,customer220@kaushalkonnect.in
997,673,271,Appliance Repair,Delhi,2291,rejected,2026-08-23T02:24:34.373892+00:00,Nisha Das,+917283710874,customer271@kaushalkonnect.in
998,639,467,Home Cleaning,Delhi,760,requested,2026-08-24T08:41:22.373892+00:00,Sanjay Ali,+918611965341,customer467@kaushalkonnect.in
999,474,210,Appliance Repair,Greater Noida,792,booked,2026-08-07T15:59:27.373892+00:00,Aarav Mehta,+917640568611,customer210@kaushalkonnect.in
1000,480,120,Electrical,Greater Noida,699,completed,2026-08-05T05:50:43.373892+00:00,Arnav Saini,+917278996768,customer120@kaushalkonnect.in
1001,113,233,Electrical,Delhi,1400,completed,2026-06-24T21:50:42.373892+00:00,Arnav Ansari,+917807762986,customer233@kaushalkonnect.in
1002,507,384,Carpentry,Ghaziabad,1334,rejected,2026-08-12T14:33:00.373892+00:00,Kunal Khanna,+918718296522,customer384@kaushalkonnect.in
1003,784,251,Plumbing,Gurugram,1187,booked,2026-08-04T20:55:50.373892+00:00,Rohit Arora,+916080183613,customer251@kaushalkonnect.in
1004,711,356,Home Cleaning,Gurugram,800,rejected,2026-07-05T11:20:42.373892+00:00,Ravi Verma,+919829809347,customer356@kaushalkonnect.in
1005,592,392,Electrical,Ghaziabad,1307,booked,2026-08-03T07:39:52.373892+00:00,Raj Yadav,+918033630236,customer392@kaushalkonnect.in
1006,520,391,Appliance Repair,Ghaziabad,1230,booked,2026-08-13T21:42:18.373892+00:00,Naman Saini,+916839704304,customer391@kaushalkonnect.in
1007,208,393,Electrical,Delhi,600,booked,2026-06-30T06:43:22.373892+00:00,Ashish Khanna,+916891804374,customer393@kaushalkonnect.in
1008,760,321,Electrical,Delhi,1114,booked,2026-07-03T03:19:44.373892+00:00,Nisha Bansal,+918012797342,customer321@kaushalkonnect.in
1009,810,213,Carpentry,Gurugram,2772,completed,2026-08-11T15:31:42.373892+00:00,Ayush Pandey,+918315183022,customer213@kaushalkonnect.in
1010,217,364,Electrical,Greater Noida,1323,completed,2026-08-22T22:23:15.373892+00:00,Mohit Reddy,+916384701713,customer364@kaushalkonnect.in
1011,139,273,Electrical,Greater Noida,1448,completed,2026-06-26T07:21:24.373892+00:00,Deepika Sood,+918326728572,customer273@kaushalkonnect.in
1012,39,516,Electrical,Delhi,1147,completed,2026-06-20T14:05:33.373892+00:00,Dev Kumar,+918917230024,customer516@kaushalkonnect.in
1013,190,147,Electrical,Gurugram,761,cancelled,2026-06-30T20:32:40.373892+00:00,Shivam Malhotra,+918209857782,customer147@kaushalkonnect.in
1014,827,282,Carpentry,Gurugram,1492,booked,2026-08-12T19:30:26.373892+00:00,Isha Saxena,+918905967132,customer282@kaushalkonnect.in
1015,693,103,Carpentry,Faridabad,1839,booked,2026-06-19T15:06:44.373892+00:00,Aditi Yadav,+916489712850,customer103@kaushalkonnect.in
1016,953,349,Home Cleaning,Faridabad,746,completed,2026-07-21T03:48:14.373892+00:00,Sonam Iyer,+917637101777,customer349@kaushalkonnect.in
1017,999,164,Painting,Gurugram,1782,booked,2026-07-31T22:10:21.373892+00:00,Divya Sharma,+918105422968,customer164@kaushalkonnect.in
1018,773,294,Home Cleaning,Delhi,613,booked,2026-07-07T00:49:37.373892+00:00,Suman Bansal,+916029096737,customer294@kaushalkonnect.in
1019,389,369,Painting,Noida,1995,booked,2026-09-04T23:24:31.373892+00:00,Deepak Chaudhary,+916582556457,customer369@kaushalkonnect.in
1020,749,457,Plumbing,Delhi,1699,requested,2026-06-12T11:29:04.373892+00:00,Ashish Shah,+918880487329,customer457@kaushalkonnect.in
1021,899,480,Appliance Repair,Faridabad,3798,rejected,2026-08-13T09:42:42.373892+00:00,Yash Reddy,+918274836779,customer480@kaushalkonnect.in
1022,413,554,Carpentry,Delhi,1882,completed,2026-06-12T00:55:10.373892+00:00,Akash Kumar,+919143990412,customer554@kaushalkonnect.in
1023,791,139,Carpentry,Noida,1402,completed,2026-06-30T03:55:45.373892+00:00,Pankaj Yadav,+917921063078,customer139@kaushalkonnect.in
1024,79,348,Appliance Repair,Delhi,2841,completed,2026-08-08T13:56:25.373892+00:00,Suraj Ghosh,+919483861745,customer348@kaushalkonnect.in
1025,434,149,Plumbing,Delhi,928,booked,2026-07-29T00:56:33.373892+00:00,Aditi Ali,+918867534749,customer149@kaushalkonnect.in
1026,36,505,Electrical,Noida,1428,booked,2026-06-29T01:13:24.373892+00:00,Yogesh Mishra,+919912655537,customer505@kaushalkonnect.in
1027,652,295,Plumbing,Noida,1706,booked,2026-08-13T04:18:53.373892+00:00,Sachin Sharma,+918826481746,customer295@kaushalkonnect.in
1028,751,189,Electrical,Greater Noida,801,completed,2026-08-08T12:47:39.373892+00:00,Mohit Roy,+918455755597,customer189@kaushalkonnect.in
1029,63,368,Appliance Repair,Delhi,2348,completed,2026-08-24T22:43:33.373892+00:00,Rohit Dutta,+918615420051,customer368@kaushalkonnect.in
1030,183,292,Electrical,Noida,1775,completed,2026-09-08T07:03:02.373892+00:00,Nisha Kumar,+917477973399,customer292@kaushalkonnect.in
1031,533,443,Home Cleaning,Gurugram,984,booked,2026-06-20T16:24:57.373892+00:00,Vivek Chaudhary,+919786891020,customer443@kaushalkonnect.in
1032,799,106,Plumbing,Ghaziabad,1392,booked,2026-08-10T18:28:14.373892+00:00,Anjali Kapoor,+919343682261,customer106@kaushalkonnect.in
1033,583,594,Appliance Repair,Delhi,2537,booked,2026-08-05T06:15:00.373892+00:00,Sameer Tripathi,+917171719533,customer594@kaushalkonnect.in
1034,594,14,Appliance Repair,Delhi,4496,requested,2026-07-31T10:26:18.373892+00:00,Nikhil Roy,+918781278592,customer14@kaushalkonnect.in
1035,173,489,Carpentry,Greater Noida,2361,booked,2026-07-30T09:36:10.373892+00:00,Isha Patel,+916812025822,customer489@kaushalkonnect.in
1036,524,481,Electrical,Faridabad,600,completed,2026-07-10T12:23:35.373892+00:00,Sonam Sood,+918928709482,customer481@kaushalkonnect.in
1037,837,445,Home Cleaning,Delhi,1196,completed,2026-08-06T07:46:00.373892+00:00,Pankaj Ansari,+917866394351,customer445@kaushalkonnect.in
1038,351,177,Carpentry,Noida,2048,requested,2026-07-06T21:05:06.373892+00:00,Deepika Rawat,+918124409801,customer177@kaushalkonnect.in
1039,460,406,Plumbing,Noida,959,booked,2026-08-31T12:01:25.373892+00:00,Mohit Ali,+918926770384,customer406@kaushalkonnect.in
1040,688,244,Plumbing,Noida,1306,requested,2026-08-08T18:59:43.373892+00:00,Bhavna Naidu,+918645996516,customer244@kaushalkonnect.in
1041,228,146,Painting,Ghaziabad,1016,booked,2026-06-23T03:12:56.373892+00:00,Anjali Bansal,+919609624640,customer146@kaushalkonnect.in
1042,661,451,Home Cleaning,Noida,752,completed,2026-07-03T17:04:03.373892+00:00,Aarav Qureshi,+919484301459,customer451@kaushalkonnect.in
1043,531,163,Painting,Gurugram,800,rejected,2026-06-17T12:08:06.373892+00:00,Bhavna Mehta,+919540295175,customer163@kaushalkonnect.in
1044,36,131,Electrical,Gurugram,1078,completed,2026-09-07T14:56:02.373892+00:00,Sakshi Khanna,+916756119146,customer131@kaushalkonnect.in
1045,471,493,Electrical,Delhi,623,completed,2026-07-19T22:04:33.373892+00:00,Yash Arora,+916388656173,customer493@kaushalkonnect.in
1046,651,512,Home Cleaning,Gurugram,1154,requested,2026-07-18T18:37:09.373892+00:00,Deepika Sharma,+918428667947,customer512@kaushalkonnect.in
1047,894,352,Electrical,Delhi,1792,requested,2026-06-27T16:52:11.373892+00:00,Deepika Bhatia,+919315722295,customer352@kaushalkonnect.in
1048,242,195,Carpentry,Gurugram,2033,booked,2026-08-28T14:54:44.373892+00:00,Shreya Rawat,+916696460283,customer195@kaushalkonnect.in
1049,748,6,Plumbing,Noida,1074,cancelled,2026-09-07T19:48:29.373892+00:00,Aditi Rao,+918271507603,customer6@kaushalkonnect.in
1050,970,508,Painting,Gurugram,2632,booked,2026-08-26T10:16:28.373892+00:00,Pooja Sheikh,+919301403601,customer508@kaushalkonnect.in
1051,163,90,Appliance Repair,Gurugram,3827,rejected,2026-07-11T20:04:46.373892+00:00,Ayush Srivastava,+917310982232,customer90@kaushalkonnect.in
1052,312,248,Carpentry,Greater Noida,2143,booked,2026-06-17T04:30:58.373892+00:00,Arnav Khan,+916696602547,customer248@kaushalkonnect.in
1053,157,388,Appliance Repair,Noida,1287,booked,2026-06-14T11:43:18.373892+00:00,Pradeep Joshi,+918745074261,customer388@kaushalkonnect.in
1054,122,434,Appliance Repair,Greater Noida,3867,booked,2026-07-20T17:15:05.373892+00:00,Rahul Pandey,+918671759943,customer434@kaushalkonnect.in
1055,17,17,Plumbing,Noida,974,booked,2026-07-26T07:54:43.373892+00:00,Kavita Patel,+919950452761,customer17@kaushalkonnect.in
1056,649,516,Plumbing,Delhi,1028,cancelled,2026-07-28T23:37:42.373892+00:00,Dev Kumar,+918917230024,customer516@kaushalkonnect.in
1057,7,380,Appliance Repair,Noida,1037,completed,2026-06-12T23:26:51.373892+00:00,Aditi Bisht,+918594147555,customer380@kaushalkonnect.in
1058,388,44,Plumbing,Gurugram,1642,booked,2026-06-24T12:30:34.373892+00:00,Siddharth Wadhwa,+916092012396,customer44@kaushalkonnect.in
1059,340,569,Home Cleaning,Ghaziabad,1346,booked,2026-06-25T06:34:28.373892+00:00,Mohit Verma,+916634993059,customer569@kaushalkonnect.in
1060,811,556,Appliance Repair,Ghaziabad,3166,booked,2026-08-19T00:40:04.373892+00:00,Ankit Arora,+918045058451,customer556@kaushalkonnect.in
1061,904,247,Electrical,Greater Noida,1070,requested,2026-06-29T16:56:56.373892+00:00,Gaurav Saxena,+917946882988,customer247@kaushalkonnect.in
1062,628,85,Carpentry,Noida,1234,requested,2026-08-17T19:44:13.373892+00:00,Gaurav Rao,+917006908314,customer85@kaushalkonnect.in
1063,895,450,Appliance Repair,Ghaziabad,1455,completed,2026-08-08T23:30:24.373892+00:00,Neeraj Agarwal,+918470253822,customer450@kaushalkonnect.in
1064,438,527,Carpentry,Delhi,949,requested,2026-07-09T06:34:04.373892+00:00,Anil Khan,+917459392776,customer527@kaushalkonnect.in
1065,891,335,Painting,Faridabad,2016,rejected,2026-08-04T09:48:49.373892+00:00,Shreya Das,+917309578108,customer335@kaushalkonnect.in
1066,951,355,Carpentry,Delhi,2035,requested,2026-08-03T13:48:51.373892+00:00,Rahul Saini,+919852992624,customer355@kaushalkonnect.in
1067,171,21,Appliance Repair,Faridabad,2118,cancelled,2026-06-20T21:18:18.373892+00:00,Naman Ansari,+918834023769,customer21@kaushalkonnect.in
1068,721,293,Home Cleaning,Gurugram,1231,completed,2026-07-29T08:53:22.373892+00:00,Isha Mehta,+918793003230,customer293@kaushalkonnect.in
1069,207,157,Painting,Ghaziabad,1339,completed,2026-07-29T03:53:39.373892+00:00,Aman Tripathi,+917631773114,customer157@kaushalkonnect.in
1070,66,220,Electrical,Delhi,1221,completed,2026-07-30T23:23:57.373892+00:00,Mohit Tripathi,+916920881774,customer220@kaushalkonnect.in
1071,781,591,Carpentry,Greater Noida,1526,completed,2026-08-13T06:02:13.373892+00:00,Neha Sharma,+918446802529,customer591@kaushalkonnect.in
1072,960,586,Electrical,Delhi,1645,cancelled,2026-08-15T16:42:12.373892+00:00,Rohit Thakur,+918381411361,customer586@kaushalkonnect.in
1073,204,317,Carpentry,Gurugram,940,requested,2026-07-26T13:27:10.373892+00:00,Vivek Patel,+917140868405,customer317@kaushalkonnect.in
1074,426,354,Home Cleaning,Greater Noida,1636,requested,2026-08-19T00:38:43.373892+00:00,Neeraj Saini,+919292479199,customer354@kaushalkonnect.in
1075,315,41,Carpentry,Gurugram,816,booked,2026-06-12T21:57:55.373892+00:00,Karan Sharma,+916107207304,customer41@kaushalkonnect.in
1076,274,237,Painting,Delhi,1545,completed,2026-08-20T16:39:46.373892+00:00,Isha Malhotra,+918638455022,customer237@kaushalkonnect.in
1077,543,230,Plumbing,Noida,1754,booked,2026-06-14T15:57:17.373892+00:00,Riya Sheikh,+917764133229,customer230@kaushalkonnect.in
1078,985,39,Home Cleaning,Greater Noida,1363,requested,2026-06-23T07:27:17.373892+00:00,Rakesh Nair,+916119019085,customer39@kaushalkonnect.in
1079,585,226,Electrical,Greater Noida,1079,requested,2026-08-11T03:07:52.373892+00:00,Nisha Patel,+916481608986,customer226@kaushalkonnect.in
1080,680,6,Carpentry,Noida,2610,booked,2026-08-24T14:54:49.373892+00:00,Aditi Rao,+918271507603,customer6@kaushalkonnect.in
1081,685,394,Appliance Repair,Greater Noida,700,completed,2026-09-06T16:43:34.373892+00:00,Anil Thakur,+917551313085,customer394@kaushalkonnect.in
1082,440,551,Home Cleaning,Faridabad,660,completed,2026-08-05T06:56:30.373892+00:00,Isha Bhardwaj,+917180987106,customer551@kaushalkonnect.in
1083,90,568,Home Cleaning,Delhi,979,completed,2026-06-26T18:18:26.373892+00:00,Pankaj Kohli,+917717004368,customer568@kaushalkonnect.in
1084,965,231,Electrical,Faridabad,1881,completed,2026-08-23T14:20:51.373892+00:00,Kunal Bhardwaj,+916344412499,customer231@kaushalkonnect.in
1085,904,454,Electrical,Ghaziabad,1353,requested,2026-08-01T15:08:38.373892+00:00,Pradeep Srivastava,+917858814204,customer454@kaushalkonnect.in
1086,295,228,Appliance Repair,Gurugram,2891,requested,2026-08-22T06:35:32.373892+00:00,Karan Patel,+916494472047,customer228@kaushalkonnect.in
